id;Consent_000_RAW;Consent_001_RAW;ExperimentsIssues_000_RAW;ExperimentsIssues_001_RAW;ExperimentsIssues_003_RAW;ExperimentsIssues_002_RAW;ExperimentsIssues_005_RAW;ExperimentsIssues_004_RAW;Goodbye_001_RAW
152;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""WMoL3uYPr9uqxrmyOuUEu""""}";oqloyuy0sgucj9zq8qd1
151;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;qc1j7enqy6z1mbprbqb7
150;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""pRiXFHmfekFnwTOLBDwADOX0q6NTKccMhmfQEiPFFsjHvpqpTj4Yk3CKAmZRBAwuqjUaR7ATsVxl0dD3IaYUchCaAu91o49""""}";ewb079ct4nya2msj5cqs
149;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;smxsnl7qbtypalgagcj5
148;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Match between hypotheses and data not clear""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;lwqzbhnk4bhddojcvrdz
146;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;lcnudsxd1v1fdyjm7el1
147;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""vizfp43KBX8HdRwEMVi""""}";hbsch2cfj8lk75661tw8
145;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Match between hypotheses and data not clear""""]}";"{""""Q0"""":"""" Senior academic""""}";NA;6b02al4h3dkghf36kwhm
144;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""QdXcGgvbnD2rPSxIrkB2aSkWkNmlBQxDjj4B7CuUGP5Too5lNbLFVYuzxHtbzAIy""""}";qcuugva4nbbo1emv0swr
143;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;rcl8jpc56phk7l6s93bf
142;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;ojozwaqqnag1zlyqnoq8
141;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Senior academic""""}";NA;3hpxwyl1bjsaacd53s0p
140;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;arul8lj8t2u88c7lvw2x
139;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""c51y7N1thRgULjuTmzKh1yyrCcK3ZBUE3eTszTS0XQ6PvAErlBQ""""}";qvfbun2zoh8y8eev990l
138;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""BYnIdwGQzu4l7j5koUcYvMSirEhZVtq""""}";8wzu21qwrmtr7nedwz4e
137;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;3eys8cc8od9bcrkbh8fz
136;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Data not what we expected"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""bTMS7jgZAxWaTS""""}";ndofocle5s4r34kvx923
135;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;edtdudqawhr55mo92n61
134;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;p7tmupoxn5rzk6ebmx83
133;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;bnncjla150gy6sagz2qr
132;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""bs3plLZV2YBqCcm1Pep3ctuZxPr9fDOr7rBxg7uU6suVyncSF""""}";twajthoo5ezr9zt6surt
131;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""INsB2GK4N65x0aDVC2EnqLb4pgFG3jGxvAeADiMaq2ShEwZiWnxwYsU9UxmBC5WZ7""""}";avn15p8zt3xhzd5c2eq5
130;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" No, but my Research assistant is""""}";NA;"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;wdwonfxs3387005qkgns
129;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;5tpnw4nbv2hs9y5yyev1
127;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Errors so bad that my friend had to start over""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;crr0z8ha8qpnq1hetfmj
128;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""qENNLOrYvnQgxZEEJU""""}";n18nop9x9cu68wx9le9t
126;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""NurzzFwckhMy8Mr5c7Fe4friKoOw7B""""}";q2en004cvab6xob38m3k
125;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""yHKwHDSIQfr1apqJV""""}";rrxwbud8vbossa2geeof
124;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""LkUg0PlkTwdj7sj6vHIR2vMBO86EO4vkuhjIIJBcbv8TWq2i8I1HKFaH4ljrgVJjLkV5GMuzp9LW0B6mH3ZHc63KpN68w""""}";m5lp2j0lw68nsr92ba0j
123;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""rvhdyqrxu4hUe8samG6K9raSf3G8f9M5lj9oz6d96LItiq9XtCAoL""""}";ueu7uvcuuz7qw6pm06ov
122;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;vd8yasvqu6uvowevpecf
121;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;hgldkqb902sd265op9xf
120;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""YorHgQQrslYVY9XaAvw3StSRqgKdrfNYK5xio3F7JLcsCeg3""""}";zcajgl9rq5x5xfumvph2
119;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;eocu4akg87384mljk24u
118;NA;NA;;"{""""Q0"""":"""" Always""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Senior academic""""}";"{""""Q0"""":""""lbpulCy7znGdZFbJBIbdcxOInvmMdWnMSvzldLiR8rtwXPEkvZ2hrxAHNyA0Qsj0qjWecnVK""""}";k8j7rjm4bdwuo5ubadtz
117;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" No, but my Research assistant is""""}";NA;"{""""Q0"""":"""" Early Career Academic""""}";NA;pxqjn238jsouee8ca4sj
116;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""e35KqnDcdKOPi4XK3jifL1kHAP5RNJJ12fzZGqkdfRi5RdvfHmpml61lbt4TTkocmCEyDQ7mV9qUIllqwsYxe""""}";z3ogphbk2yjpnq67wv22
115;NA;NA;;"{""""Q0"""":"""" Rarely""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Early Career Academic""""}";"{""""Q0"""":""""ulMxulcFhnsmaFrGGvRcvQI3cDoNiyFpO""""}";azlyeyk9a1o74hpnn67m
114;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""PyPWyY6e""""}";3g1kc7x9aytvugfwaga6
113;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" No, but my Research assistant is""""}";NA;"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;o8ujraac3745nvxmnlx4
111;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;sepkup05pbz31r2tf3vw
112;NA;NA;;"{""""Q0"""":"""" Never""""}";"{""""Q0"""":"""" Of course""""}";NA;"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";NA;aosz78xadh9pq68bjgkn
110;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Postdoc or non-ternure track Academic""""}";"{""""Q0"""":""""HTUHr6EkNv6F8Ooazmce6si8KInToC7uVUKDs7CsM2mkiG8EG2dshdpnN9uwqPUEAc1H8msjTkbmjGy9EeRZQuRUs3q8G9""""}";f4n5llzahag3gufogcta
109;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Important content errors"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;he026qlp3hrrxfvgog95
108;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";NA;v7xfyponpgk5alurzoxt
106;NA;NA;;"{""""Q0"""":"""" Often""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Important content errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Match between hypotheses and data not clear"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""grxqUDs8iGKDV3aSv""""}";80qgjy2qxph93kz397t8
107;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols"""",""""&nbsp;Other""""]}";"{""""Q0"""":"""" Student (Master, PhD,...)""""}";"{""""Q0"""":""""9J5a5My0kJm7UiqP9""""}";p1541kh703yq7rsdc68y
105;NA;NA;;"{""""Q0"""":"""" Sometimes""""}";NA;"{""""Q0"""":[""""&nbsp;Spelling errors"""",""""&nbsp;Errors in the coding of items"""",""""&nbsp;Errors in participants balancing to conditions"""",""""&nbsp;Data not what we expected"""",""""&nbsp;Data preparation was harder than it could have been"""",""""&nbsp;Some variables or questions asked to participants but not used in the analysis/paper"""",""""&nbsp;Errors so bad that my friend had to start over"""",""""&nbsp;My friends do not have errors in their protocols""""]}";"{""""Q0"""":"""" Early Career Academic""""}";NA;mhrr3ox4y4qtnrnjz05x
